lead_id,platform,campaign_id,ad_id,utm_source,utm_campaign,utm_content,lead_created_at,lead_created_timezone,lead_created_city,age,gender,language,device_type,operating_system,browser,first_contacted_at,replied_at,call_booked_at,converted_at,last_status_change_at,status,alert_sent
d6b96b4b-2e9d-40df-9ba9-f3d098545941,LinkedIn,cmp_9596,ad_50165,linkedin,brand_growth,creative_b,2026-01-16 11:30:53,GMT,San Diego,66,Prefer not to say,English,Desktop,Standard,Chrome,,,,,2026-01-16 11:30:53,new,True
0a0bde53-168b-4467-9a45-a898a76d0882,Google Ads,cmp_3241,ad_37213,google_ads,performance_v1,creative_b,2026-01-05 21:24:53,GMT,New York,36,Non-binary,English,Mobile,Standard,Chrome,2026-01-05 21:40:53,2026-01-07 01:40:53,2026-01-09 01:40:53,2026-01-15 01:40:53,2026-01-15 01:40:53,converted,True
0477123d-9c3a-466b-a45c-8511c0d0b30d,LinkedIn,cmp_1852,ad_11867,linkedin,brand_growth,creative_a,2025-12-16 09:09:53,GMT,New York,20,Female,English,Desktop,Standard,Chrome,2025-12-16 10:44:53,,,,2025-12-16 10:44:53,lost,True
aa95cf80-c0fd-4a57-80cc-22f942f07f5f,LinkedIn,cmp_9926,ad_65409,linkedin,performance_v1,creative_b,2025-12-25 23:57:53,GMT,Philadelphia,41,Non-binary,English,Tablet,Standard,Chrome,2025-12-26 01:40:53,2025-12-27 09:40:53,2025-12-31 09:40:53,2026-01-02 09:40:53,2026-01-02 09:40:53,converted,True
ce309d95-3a15-469f-8e3e-c4aca8f40464,Google Ads,cmp_2942,ad_13558,google_ads,brand_growth,creative_b,2025-12-30 20:15:53,GMT,New York,30,Female,English,Mobile,Standard,Chrome,2025-12-30 21:11:53,2025-12-31 16:11:53,2026-01-02 16:11:53,,2026-01-02 16:11:53,booked,True
a9fbf46d-5010-46d7-a46c-02f774d88e6e,Instagram,cmp_8398,ad_30035,instagram,performance_v1,creative_a,2026-01-16 04:48:53,GMT,San Antonio,73,Male,English,Mobile,Standard,Chrome,2026-01-16 06:11:53,2026-01-16 15:11:53,2026-01-20 15:11:53,2026-01-22 15:11:53,2026-01-22 15:11:53,converted,True
f3fcedf7-5cd9-44d1-b75f-409c6b8b2d69,LinkedIn,cmp_2687,ad_29442,linkedin,brand_growth,creative_b,2025-12-08 05:13:53,GMT,Los Angeles,30,Female,English,Mobile,Standard,Chrome,2025-12-08 05:48:53,2025-12-10 00:48:53,2025-12-13 00:48:53,,2025-12-13 00:48:53,booked,True
3d9f6729-c2fc-467f-9c62-012bb625a299,Google Ads,cmp_9057,ad_78345,google_ads,performance_v1,creative_b,2025-12-11 18:00:53,GMT,San Jose,29,Male,English,Desktop,Standard,Chrome,2025-12-11 18:28:53,2025-12-12 18:28:53,2025-12-14 18:28:53,,2025-12-14 18:28:53,booked,True
104c27fc-2f49-4505-8360-3d64304951b0,Google Ads,cmp_3467,ad_10191,google_ads,brand_growth,creative_a,2025-12-02 03:24:53,GMT,San Diego,53,Non-binary,English,Desktop,Standard,Chrome,2025-12-02 03:34:53,2025-12-03 14:34:53,2025-12-04 14:34:53,,2025-12-04 14:34:53,booked,True
18e41935-e0d0-4dcb-8ad7-de8641a6c21a,Instagram,cmp_8250,ad_51888,instagram,performance_v1,creative_b,2026-01-02 04:27:53,GMT,New York,69,Non-binary,English,Tablet,Standard,Chrome,2026-01-02 05:02:53,2026-01-03 20:02:53,2026-01-07 20:02:53,2026-01-12 20:02:53,2026-01-12 20:02:53,converted,True
7c9b1aed-d596-4dc2-9cfd-033802c85f5c,Instagram,cmp_8942,ad_59236,instagram,brand_growth,creative_b,2025-12-31 20:55:53,GMT,Chicago,68,Non-binary,English,Tablet,Standard,Chrome,2025-12-31 21:35:53,,,,2025-12-31 21:35:53,lost,True
2cf7797d-44b2-46ac-a888-3bbfd128074d,Instagram,cmp_6646,ad_79164,instagram,performance_v1,creative_a,2026-01-17 23:57:53,GMT,San Antonio,46,Female,English,Mobile,Standard,Chrome,2026-01-18 01:21:53,2026-01-19 11:21:53,2026-01-20 11:21:53,2026-01-26 11:21:53,2026-01-26 11:21:53,converted,True
8a0558c0-b37b-43f5-b0dd-79658528b951,Google Ads,cmp_6149,ad_59593,google_ads,brand_growth,creative_b,2026-01-05 17:32:53,GMT,San Antonio,56,Prefer not to say,English,Tablet,Standard,Chrome,2026-01-05 18:05:53,2026-01-06 19:05:53,2026-01-10 19:05:53,2026-01-13 19:05:53,2026-01-13 19:05:53,converted,True
5e755414-f662-4d93-bfe7-ddba9b164614,LinkedIn,cmp_9405,ad_76738,linkedin,performance_v1,creative_b,2026-01-12 08:08:53,GMT,San Diego,21,Female,English,Desktop,Standard,Chrome,2026-01-12 09:08:53,2026-01-13 13:08:53,,,2026-01-13 13:08:53,engaged,True
ac87d852-1b96-4758-bdd3-1afc0d7e0321,LinkedIn,cmp_7297,ad_67857,linkedin,brand_growth,creative_a,2025-11-29 14:05:53,GMT,Los Angeles,31,Non-binary,English,Mobile,Standard,Chrome,2025-11-29 15:15:53,,,,2025-11-29 15:15:53,lost,True
82eaa705-b078-46c8-a6f1-f52f4cccbd1c,LinkedIn,cmp_7080,ad_45282,linkedin,performance_v1,creative_b,2026-01-17 10:17:53,GMT,Philadelphia,36,Non-binary,English,Desktop,Standard,Chrome,2026-01-17 10:23:53,2026-01-18 10:23:53,,,2026-01-18 10:23:53,engaged,True
f3fb1242-b5a2-4cf1-ae16-651fe0a00441,Google Ads,cmp_2460,ad_15726,google_ads,brand_growth,creative_b,2025-12-17 13:05:53,GMT,Los Angeles,59,Female,English,Desktop,Standard,Chrome,2025-12-17 13:14:53,2025-12-17 14:14:53,2025-12-18 14:14:53,,2025-12-18 14:14:53,booked,True
ba4c39ca-f467-414f-82ea-15dbedf170b2,LinkedIn,cmp_2985,ad_22137,linkedin,performance_v1,creative_a,2025-12-09 17:31:53,GMT,Phoenix,28,Male,English,Tablet,Standard,Chrome,2025-12-09 18:05:53,2025-12-09 21:05:53,2025-12-12 21:05:53,2025-12-20 21:05:53,2025-12-20 21:05:53,converted,True
9fff8fef-daca-481a-a8e2-0b4e9314bfd2,LinkedIn,cmp_9119,ad_10730,linkedin,brand_growth,creative_b,2026-01-12 06:41:53,GMT,Philadelphia,49,Female,English,Mobile,Standard,Chrome,2026-01-12 08:03:53,2026-01-13 16:03:53,,,2026-01-13 16:03:53,engaged,True
18a5dfeb-b5d5-4b50-b938-6cc33bd2c271,Google Ads,cmp_7118,ad_59951,google_ads,performance_v1,creative_b,2026-01-25 09:10:53,GMT,San Antonio,32,Female,English,Tablet,Standard,Chrome,2026-01-25 10:59:53,2026-01-26 20:59:53,2026-01-26 21:00:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
d5b5c7dc-5b66-4f83-b026-7438ca5bb427,Instagram,cmp_4432,ad_78053,instagram,brand_growth,creative_a,2025-12-03 03:28:53,GMT,San Antonio,45,Female,English,Desktop,Standard,Chrome,2025-12-03 04:21:53,,,,2025-12-03 04:21:53,lost,True
8dadc86c-7dc2-4e8e-80a4-8c46a7df9a42,LinkedIn,cmp_7928,ad_32126,linkedin,performance_v1,creative_b,2026-01-25 10:59:53,GMT,Phoenix,23,Female,English,Mobile,Standard,Chrome,2026-01-25 11:06:53,,,,2026-01-25 11:06:53,lost,True
06660420-3ae6-4b2d-906c-dab6c6299099,LinkedIn,cmp_8761,ad_22199,linkedin,brand_growth,creative_b,2025-11-30 01:41:53,GMT,Houston,19,Non-binary,English,Desktop,Standard,Chrome,2025-11-30 02:04:53,2025-12-01 16:04:53,,,2025-12-01 16:04:53,engaged,True
1ed73475-212e-464e-8de8-ef0a4b9f92d4,Google Ads,cmp_6044,ad_23935,google_ads,performance_v1,creative_a,2026-01-16 14:06:53,GMT,Phoenix,53,Female,English,Tablet,Standard,Chrome,2026-01-16 15:00:53,,,,2026-01-16 15:00:53,lost,True
cebd39b0-3409-4c8d-a348-723243f32ac1,Instagram,cmp_5280,ad_19203,instagram,brand_growth,creative_b,2026-01-08 02:38:53,GMT,Houston,65,Female,English,Tablet,Standard,Chrome,2026-01-08 03:32:53,2026-01-09 22:32:53,,,2026-01-09 22:32:53,engaged,True
4a259b9c-7e99-4a07-9cb4-f74be635cda5,LinkedIn,cmp_4221,ad_85269,linkedin,performance_v1,creative_b,2025-12-15 23:20:53,GMT,New York,63,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-15 23:35:53,2025-12-17 01:35:53,2025-12-20 01:35:53,2025-12-23 01:35:53,2025-12-23 01:35:53,converted,True
7f0ee4b0-7b7d-4124-b9f5-eb3ba80f384c,LinkedIn,cmp_9657,ad_78422,linkedin,brand_growth,creative_a,2025-11-30 12:39:53,GMT,Dallas,28,Male,English,Tablet,Standard,Chrome,2025-11-30 13:46:53,,,,2025-11-30 13:46:53,lost,True
da3a1fca-ab95-4aa2-b805-ccc129fd73e2,Google Ads,cmp_7401,ad_89826,google_ads,performance_v1,creative_b,2025-12-31 01:56:53,GMT,Dallas,22,Female,English,Mobile,Standard,Chrome,2025-12-31 03:20:53,,,,2025-12-31 03:20:53,lost,True
34b7e018-b56d-4289-b5d8-b0767edc8d23,Instagram,cmp_2551,ad_42153,instagram,brand_growth,creative_b,2025-12-15 14:59:53,GMT,New York,19,Non-binary,English,Mobile,Standard,Chrome,2025-12-15 16:58:53,,,,2025-12-15 16:58:53,lost,True
456242dd-ad59-4c0e-aa87-e54155c96e5c,Instagram,cmp_2663,ad_91121,instagram,performance_v1,creative_a,2025-12-01 17:33:53,GMT,Phoenix,29,Female,English,Desktop,Standard,Chrome,2025-12-01 18:28:53,,,,2025-12-01 18:28:53,lost,True
76e318e1-77da-405c-a59f-46bdf8321065,Instagram,cmp_8433,ad_23585,instagram,brand_growth,creative_b,2025-12-02 04:53:53,GMT,San Diego,26,Male,English,Mobile,Standard,Chrome,2025-12-02 05:19:53,2025-12-02 11:19:53,2025-12-03 11:19:53,2025-12-06 11:19:53,2025-12-06 11:19:53,converted,True
65e4a925-f311-4983-8393-64dbffc906b5,Google Ads,cmp_1534,ad_34326,google_ads,performance_v1,creative_b,2026-01-21 12:48:53,GMT,San Diego,35,Non-binary,English,Mobile,Standard,Chrome,2026-01-21 13:47:53,2026-01-22 08:47:53,2026-01-26 08:47:53,,2026-01-26 08:47:53,booked,True
b5187a00-b702-4f41-9365-84674cab8270,Instagram,cmp_1141,ad_33898,instagram,brand_growth,creative_a,2025-12-19 18:42:53,GMT,New York,39,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-19 19:34:53,2025-12-20 02:34:53,2025-12-22 02:34:53,,2025-12-22 02:34:53,booked,True
df6c6e9c-6c31-458e-81a5-bd3670e6cfe3,LinkedIn,cmp_2316,ad_67843,linkedin,performance_v1,creative_b,2026-01-16 17:35:53,GMT,San Diego,52,Prefer not to say,English,Tablet,Standard,Chrome,2026-01-16 18:54:53,2026-01-17 23:54:53,2026-01-19 23:54:53,2026-01-23 23:54:53,2026-01-23 23:54:53,converted,True
6f3aec6a-be64-4ef5-90b1-c0d9c56cdc17,LinkedIn,cmp_9205,ad_43503,linkedin,brand_growth,creative_b,2025-12-06 18:59:53,GMT,Los Angeles,29,Non-binary,English,Desktop,Standard,Chrome,2025-12-06 19:10:53,,,,2025-12-06 19:10:53,lost,True
156be1dd-62b2-40d1-a38d-b64820186849,Google Ads,cmp_7674,ad_49344,google_ads,performance_v1,creative_a,2025-12-07 00:46:53,GMT,San Diego,41,Male,English,Tablet,Standard,Chrome,2025-12-07 01:17:53,2025-12-07 17:17:53,2025-12-11 17:17:53,,2025-12-11 17:17:53,booked,True
d64c7a83-ebad-4bc7-a8e6-cbeecccd725e,LinkedIn,cmp_8309,ad_30248,linkedin,brand_growth,creative_b,2026-01-09 15:12:53,GMT,Houston,39,Male,English,Tablet,Standard,Chrome,2026-01-09 16:37:53,,,,2026-01-09 16:37:53,lost,True
f8152516-b7d1-47c9-adfb-b815379b7235,LinkedIn,cmp_2156,ad_23425,linkedin,performance_v1,creative_b,2025-12-06 02:02:53,GMT,Chicago,38,Male,English,Mobile,Standard,Chrome,2025-12-06 03:44:53,2025-12-07 17:44:53,,,2025-12-07 17:44:53,engaged,True
6773ea50-0472-49e5-a615-b05f96eb6a9a,Instagram,cmp_9163,ad_29185,instagram,brand_growth,creative_a,2025-12-06 17:00:53,GMT,Dallas,53,Female,English,Desktop,Standard,Chrome,2025-12-06 18:37:53,,,,2025-12-06 18:37:53,lost,True
62bee699-8252-4672-a15a-a49193d1c263,Google Ads,cmp_6795,ad_56829,google_ads,performance_v1,creative_b,2025-12-22 08:58:53,GMT,Chicago,70,Male,English,Desktop,Standard,Chrome,2025-12-22 10:15:53,2025-12-23 22:15:53,,,2025-12-23 22:15:53,engaged,True
fad67907-f2a4-4189-b378-3eac5ec18d6a,Instagram,cmp_7016,ad_37254,instagram,brand_growth,creative_b,2026-01-21 17:32:53,GMT,San Antonio,26,Female,English,Desktop,Standard,Chrome,2026-01-21 18:45:53,2026-01-23 05:45:53,2026-01-26 05:45:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
497edce5-2bfd-4b41-a4f6-d7297d8254e7,LinkedIn,cmp_9484,ad_86351,linkedin,performance_v1,creative_a,2026-01-14 15:24:53,GMT,New York,25,Male,English,Tablet,Standard,Chrome,2026-01-14 15:50:53,2026-01-15 13:50:53,2026-01-16 13:50:53,2026-01-25 13:50:53,2026-01-25 13:50:53,converted,True
bfa341c1-1ba0-4cac-8839-2b62e3b15795,Google Ads,cmp_3693,ad_81449,google_ads,brand_growth,creative_b,2026-01-17 16:55:53,GMT,Dallas,42,Non-binary,English,Tablet,Standard,Chrome,,,,,2026-01-17 16:55:53,new,True
0acff0c2-9e3b-4701-82a2-c55571dc114a,LinkedIn,cmp_5114,ad_54304,linkedin,performance_v1,creative_b,2026-01-17 04:37:53,GMT,San Antonio,26,Prefer not to say,English,Tablet,Standard,Chrome,2026-01-17 05:41:53,2026-01-18 05:41:53,2026-01-20 05:41:53,2026-01-23 05:41:53,2026-01-23 05:41:53,converted,True
ffb1b579-000c-48b8-9c97-ce092c8eb63e,LinkedIn,cmp_3879,ad_51934,linkedin,brand_growth,creative_a,2025-12-20 19:12:53,GMT,New York,39,Male,English,Desktop,Standard,Chrome,2025-12-20 20:42:53,,,,2025-12-20 20:42:53,lost,True
ccd6408d-3ff3-4d7c-858b-96b5785fb1bc,Google Ads,cmp_6225,ad_77528,google_ads,performance_v1,creative_b,2025-12-14 14:36:53,GMT,San Jose,56,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-14 16:27:53,2025-12-14 22:27:53,2025-12-15 22:27:53,2025-12-18 22:27:53,2025-12-18 22:27:53,converted,True
2c41c2fc-de68-4e02-b076-612fe272407a,LinkedIn,cmp_3103,ad_67221,linkedin,brand_growth,creative_b,2025-12-06 05:36:53,GMT,San Jose,61,Female,English,Tablet,Standard,Chrome,2025-12-06 07:22:53,2025-12-06 20:22:53,2025-12-07 20:22:53,2025-12-14 20:22:53,2025-12-14 20:22:53,converted,True
1bfbfd68-b68d-4c81-858c-a2a6c4a0fbfe,Google Ads,cmp_2226,ad_11977,google_ads,performance_v1,creative_a,2026-01-26 04:01:53,GMT,San Diego,72,Female,English,Mobile,Standard,Chrome,2026-01-26 05:34:53,2026-01-26 21:00:53,,,2026-01-26 21:00:53,engaged,True
2be1ce28-b899-41fe-a257-04fc13120766,Instagram,cmp_6776,ad_19490,instagram,brand_growth,creative_b,2026-01-08 21:50:53,GMT,Phoenix,59,Prefer not to say,English,Mobile,Standard,Chrome,,,,,2026-01-08 21:50:53,new,True
342fc13d-6f4e-41f1-8ba9-651a30dee779,Instagram,cmp_8031,ad_57793,instagram,performance_v1,creative_b,2026-01-04 21:35:53,GMT,San Diego,74,Female,English,Desktop,Standard,Chrome,,,,,2026-01-04 21:35:53,new,True
27e9748a-cd19-48e1-a058-d2e49a7eee18,LinkedIn,cmp_7896,ad_92006,linkedin,brand_growth,creative_a,2025-12-31 21:21:53,GMT,Houston,38,Female,English,Desktop,Standard,Chrome,2025-12-31 22:13:53,,,,2025-12-31 22:13:53,lost,True
1747d800-9ad4-47de-882b-18f312326afb,LinkedIn,cmp_4649,ad_81662,linkedin,performance_v1,creative_b,2025-12-13 10:18:53,GMT,Dallas,29,Non-binary,English,Desktop,Standard,Chrome,2025-12-13 12:17:53,2025-12-13 20:17:53,,,2025-12-13 20:17:53,engaged,True
94529f4c-5edd-474a-9cd9-00ee0bdf38e5,LinkedIn,cmp_7030,ad_28721,linkedin,brand_growth,creative_b,2025-12-27 00:31:53,GMT,Chicago,34,Non-binary,English,Tablet,Standard,Chrome,2025-12-27 00:57:53,2025-12-28 02:57:53,,,2025-12-28 02:57:53,engaged,True
9db77ff8-eb3a-46be-b68d-1b1124fa4f29,Google Ads,cmp_7895,ad_75456,google_ads,performance_v1,creative_a,2025-12-31 17:18:53,GMT,Dallas,23,Male,English,Desktop,Standard,Chrome,2025-12-31 17:46:53,2026-01-01 23:46:53,2026-01-04 23:46:53,,2026-01-04 23:46:53,booked,True
3e29f3a4-9c75-452c-b4a5-009b76ec7088,Google Ads,cmp_1230,ad_13776,google_ads,brand_growth,creative_b,2026-01-10 11:38:53,GMT,Philadelphia,55,Female,English,Tablet,Standard,Chrome,2026-01-10 12:23:53,,,,2026-01-10 12:23:53,lost,True
579a9fbb-ed26-4c64-9f77-4438a756219b,LinkedIn,cmp_3564,ad_30189,linkedin,performance_v1,creative_b,2026-01-06 17:10:53,GMT,Dallas,73,Prefer not to say,English,Desktop,Standard,Chrome,2026-01-06 18:23:53,,,,2026-01-06 18:23:53,lost,True
d0582280-f5b0-4293-9ade-601cb2f2e93c,Instagram,cmp_3187,ad_53533,instagram,brand_growth,creative_a,2026-01-05 10:50:53,GMT,San Antonio,73,Male,English,Tablet,Standard,Chrome,2026-01-05 11:53:53,,,,2026-01-05 11:53:53,lost,True
48fbf57f-db98-4357-a0ce-332497b7ec66,Google Ads,cmp_3911,ad_97315,google_ads,performance_v1,creative_b,2026-01-17 18:49:53,GMT,Dallas,34,Female,English,Mobile,Standard,Chrome,2026-01-17 19:28:53,2026-01-18 09:28:53,,,2026-01-18 09:28:53,engaged,True
709da540-ad56-4cb8-8ba9-d119cbff7130,Instagram,cmp_6479,ad_23738,instagram,brand_growth,creative_b,2025-12-23 22:52:53,GMT,Los Angeles,24,Male,English,Tablet,Standard,Chrome,2025-12-24 00:28:53,,,,2025-12-24 00:28:53,lost,True
ffe7211f-599f-4ec5-80c1-c38267b30b43,LinkedIn,cmp_7207,ad_91499,linkedin,performance_v1,creative_a,2026-01-07 20:33:53,GMT,San Antonio,71,Non-binary,English,Tablet,Standard,Chrome,2026-01-07 22:19:53,2026-01-09 00:19:53,2026-01-10 00:19:53,,2026-01-10 00:19:53,booked,True
2dfde9d5-4459-4c09-b2a4-7120297ed806,Google Ads,cmp_7072,ad_61295,google_ads,brand_growth,creative_b,2025-12-25 15:02:53,GMT,New York,34,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-25 16:17:53,2025-12-26 21:17:53,2025-12-29 21:17:53,2026-01-04 21:17:53,2026-01-04 21:17:53,converted,True
bb2712e3-ed91-4d2a-a825-8787774bcc51,Google Ads,cmp_7582,ad_44458,google_ads,performance_v1,creative_b,2026-01-21 17:52:53,GMT,Los Angeles,35,Male,English,Desktop,Standard,Chrome,2026-01-21 18:07:53,2026-01-22 07:07:53,2026-01-26 07:07:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
161478bd-1973-4b39-af7f-1ff55c5dc940,Google Ads,cmp_4643,ad_41327,google_ads,brand_growth,creative_a,2026-01-16 21:35:53,GMT,San Jose,71,Female,English,Desktop,Standard,Chrome,2026-01-16 23:31:53,,,,2026-01-16 23:31:53,lost,True
93da47be-186e-454b-a734-cecbd5f3cc76,Google Ads,cmp_8398,ad_33631,google_ads,performance_v1,creative_b,2026-01-11 01:02:53,GMT,Dallas,33,Non-binary,English,Tablet,Standard,Chrome,2026-01-11 01:17:53,2026-01-12 18:17:53,,,2026-01-12 18:17:53,engaged,True
56d50abe-285a-437a-90d4-edc18abe57e1,Google Ads,cmp_4569,ad_82273,google_ads,brand_growth,creative_b,2025-12-20 15:58:53,GMT,Philadelphia,30,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-20 16:45:53,2025-12-20 19:45:53,2025-12-21 19:45:53,2025-12-29 19:45:53,2025-12-29 19:45:53,converted,True
3a351f80-8381-4286-b9a9-dbf1895f1841,Instagram,cmp_2155,ad_14545,instagram,performance_v1,creative_a,2026-01-08 16:59:53,GMT,Phoenix,25,Male,English,Mobile,Standard,Chrome,2026-01-08 17:06:53,2026-01-10 12:06:53,2026-01-13 12:06:53,,2026-01-13 12:06:53,booked,True
e1c20b3b-a0c0-4df3-b0f6-0c460576bfd1,LinkedIn,cmp_2938,ad_53736,linkedin,brand_growth,creative_b,2026-01-10 10:09:53,GMT,Phoenix,46,Non-binary,English,Desktop,Standard,Chrome,2026-01-10 11:29:53,2026-01-10 22:29:53,2026-01-12 22:29:53,2026-01-18 22:29:53,2026-01-18 22:29:53,converted,True
174bc077-763d-430d-a19a-c670fd83d950,LinkedIn,cmp_5493,ad_52119,linkedin,performance_v1,creative_b,2026-01-01 02:37:53,GMT,Houston,31,Non-binary,English,Tablet,Standard,Chrome,2026-01-01 02:49:53,2026-01-01 12:49:53,2026-01-04 12:49:53,2026-01-13 12:49:53,2026-01-13 12:49:53,converted,True
a02b5a58-92d1-4213-add9-e169399b7438,Google Ads,cmp_7392,ad_76001,google_ads,brand_growth,creative_a,2026-01-20 22:21:53,GMT,New York,19,Prefer not to say,English,Tablet,Standard,Chrome,2026-01-21 00:11:53,,,,2026-01-21 00:11:53,lost,True
d7cbdd80-f6f7-435a-add8-e5b0d53c3bd6,Google Ads,cmp_6285,ad_37589,google_ads,performance_v1,creative_b,2026-01-14 01:39:53,GMT,Los Angeles,52,Female,English,Tablet,Standard,Chrome,2026-01-14 03:29:53,,,,2026-01-14 03:29:53,lost,True
9708e9a5-6338-4ae8-aae9-7b33ad0b0c07,LinkedIn,cmp_6887,ad_10532,linkedin,brand_growth,creative_b,2025-12-04 09:40:53,GMT,Chicago,20,Female,English,Desktop,Standard,Chrome,2025-12-04 11:01:53,2025-12-04 14:01:53,,,2025-12-04 14:01:53,engaged,True
1d11b8d6-041e-4f0b-a5c8-e7bd686ee9f9,Instagram,cmp_3514,ad_69961,instagram,performance_v1,creative_a,2026-01-03 06:34:53,GMT,New York,72,Non-binary,English,Tablet,Standard,Chrome,2026-01-03 07:56:53,,,,2026-01-03 07:56:53,lost,True
9fcbb938-257b-44a2-b708-8d54f99a2d31,Google Ads,cmp_6021,ad_57618,google_ads,brand_growth,creative_b,2025-12-23 20:52:53,GMT,San Jose,42,Female,English,Tablet,Standard,Chrome,2025-12-23 22:05:53,2025-12-25 08:05:53,2025-12-29 08:05:53,2026-01-06 08:05:53,2026-01-06 08:05:53,converted,True
92702311-a5d5-4315-ad90-524a81034686,Google Ads,cmp_6723,ad_37464,google_ads,performance_v1,creative_b,2026-01-03 15:16:53,GMT,Chicago,66,Female,English,Desktop,Standard,Chrome,2026-01-03 16:06:53,2026-01-04 01:06:53,,,2026-01-04 01:06:53,engaged,True
431a2b02-e490-4be5-a928-11fa900c199a,Google Ads,cmp_4343,ad_17725,google_ads,brand_growth,creative_a,2026-01-13 23:14:53,GMT,Phoenix,38,Male,English,Desktop,Standard,Chrome,2026-01-14 01:07:53,2026-01-14 06:07:53,2026-01-15 06:07:53,2026-01-19 06:07:53,2026-01-19 06:07:53,converted,True
ad84c6d5-3ec3-44a2-a28b-1e715012006d,Instagram,cmp_4448,ad_62059,instagram,performance_v1,creative_b,2026-01-22 14:18:53,GMT,Houston,28,Female,English,Desktop,Standard,Chrome,2026-01-22 15:58:53,2026-01-23 20:58:53,2026-01-25 20:58:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
b5f5d7b0-208d-4a94-8f1f-6a55faf29d81,Google Ads,cmp_9191,ad_14613,google_ads,brand_growth,creative_b,2026-01-17 17:59:53,GMT,San Jose,30,Female,English,Mobile,Standard,Chrome,2026-01-17 18:58:53,,,,2026-01-17 18:58:53,lost,True
a624526e-3ede-4658-b24e-b77b92b0c833,Instagram,cmp_7289,ad_39465,instagram,performance_v1,creative_a,2026-01-02 06:49:53,GMT,San Antonio,70,Prefer not to say,English,Desktop,Standard,Chrome,2026-01-02 08:42:53,,,,2026-01-02 08:42:53,lost,True
44edd2ce-72f1-45bb-8792-53836bd5c122,Google Ads,cmp_5128,ad_66655,google_ads,brand_growth,creative_b,2026-01-16 07:50:53,GMT,San Jose,67,Non-binary,English,Tablet,Standard,Chrome,2026-01-16 08:25:53,2026-01-18 04:25:53,2026-01-21 04:25:53,2026-01-24 04:25:53,2026-01-24 04:25:53,converted,True
d2c35a32-c829-46f7-a346-980551f950a5,LinkedIn,cmp_1592,ad_70739,linkedin,performance_v1,creative_b,2025-12-01 18:30:53,GMT,San Diego,33,Non-binary,English,Mobile,Standard,Chrome,2025-12-01 19:18:53,2025-12-03 13:18:53,2025-12-05 13:18:53,2025-12-13 13:18:53,2025-12-13 13:18:53,converted,True
873bca85-1431-4827-bff1-8522f7fc5538,Google Ads,cmp_3260,ad_76940,google_ads,brand_growth,creative_a,2025-12-12 08:57:53,GMT,Chicago,57,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-12 09:57:53,2025-12-12 16:57:53,2025-12-15 16:57:53,2025-12-17 16:57:53,2025-12-17 16:57:53,converted,True
57c84ae2-57b0-4854-8aed-41c7c5424d47,LinkedIn,cmp_9765,ad_51484,linkedin,performance_v1,creative_b,2026-01-01 13:13:53,GMT,San Antonio,69,Female,English,Desktop,Standard,Chrome,2026-01-01 13:28:53,2026-01-02 12:28:53,,,2026-01-02 12:28:53,engaged,True
477c9090-65ba-4892-9a56-d99314bfdbcc,Google Ads,cmp_2646,ad_59165,google_ads,brand_growth,creative_b,2026-01-16 17:21:53,GMT,Philadelphia,33,Non-binary,English,Desktop,Standard,Chrome,2026-01-16 17:56:53,2026-01-16 19:56:53,2026-01-20 19:56:53,2026-01-22 19:56:53,2026-01-22 19:56:53,converted,True
9f6cdf32-933a-4465-9fbe-37caf6d79035,Instagram,cmp_8414,ad_16347,instagram,performance_v1,creative_a,2025-12-17 07:10:53,GMT,Los Angeles,62,Non-binary,English,Mobile,Standard,Chrome,2025-12-17 09:01:53,2025-12-18 14:01:53,2025-12-21 14:01:53,,2025-12-21 14:01:53,booked,True
47a18b04-cd7e-417a-981c-3bbe13f42eb3,LinkedIn,cmp_2195,ad_33569,linkedin,brand_growth,creative_b,2025-12-22 15:51:53,GMT,Phoenix,35,Female,English,Mobile,Standard,Chrome,2025-12-22 16:19:53,,,,2025-12-22 16:19:53,lost,True
e77d7dbe-b392-4db6-80ad-0c149c611cfa,Instagram,cmp_1888,ad_78756,instagram,performance_v1,creative_b,2026-01-16 08:51:53,GMT,Houston,51,Male,English,Tablet,Standard,Chrome,2026-01-16 10:24:53,2026-01-17 20:24:53,2026-01-20 20:24:53,,2026-01-20 20:24:53,booked,True
4a4feef6-1206-4d2b-933c-555c61bc6404,LinkedIn,cmp_7472,ad_10382,linkedin,brand_growth,creative_a,2026-01-13 16:54:53,GMT,Dallas,20,Female,English,Mobile,Standard,Chrome,2026-01-13 18:14:53,,,,2026-01-13 18:14:53,lost,True
927045ab-0598-4c34-b1af-dbbc8a12cb45,Instagram,cmp_7788,ad_25202,instagram,performance_v1,creative_b,2025-12-12 14:42:53,GMT,Houston,40,Male,English,Mobile,Standard,Chrome,2025-12-12 15:53:53,2025-12-14 14:53:53,2025-12-18 14:53:53,,2025-12-18 14:53:53,booked,True
